ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2025;54203;DISEÑO EN INTERACCIÓN DIGITAL;UNIVERSIDAD GABRIELA MISTRAL;ARTE Y ARQUITECTURA;20;3;0;498.5;81.06;498.5;524.9;564.5;591.67;630.5;638.25;642.9;646
2025;54204;DISEÑO DE VIDEOJUEGOS;UNIVERSIDAD GABRIELA MISTRAL;ARTE Y ARQUITECTURA;30;19;0;501;98.26;500.5;504.6;515.75;622;608.5;692.25;744.2;794
2025;54206;DISEÑO EN MARKETING DIGITAL;UNIVERSIDAD GABRIELA MISTRAL;ARTE Y ARQUITECTURA;20;20;1;499;81.53;463;477.6;495.25;559.6;551;608;637.5;745.5
2025;54301;PSICOLOGÍA;UNIVERSIDAD GABRIELA MISTRAL;CIENCIAS SOCIALES;200;193;0;470.5;61.45;458;480.8;494.5;546.35;535;581.5;637.8;764
2025;54303;DERECHO;UNIVERSIDAD GABRIELA MISTRAL;DERECHO;90;17;0;474;64.91;466.5;479.1;489.5;542.32;529.5;567;632.6;683.5
2025;54304;LICENCIATURA EN FILOSOFÍA;UNIVERSIDAD GABRIELA MISTRAL;HUMANIDADES;30;4;0;511.5;144.94;511.5;529.35;556.12;624.88;575.25;644;760.1;837.5
2025;54305;LICENCIATURA EN HISTORIA;UNIVERSIDAD GABRIELA MISTRAL;CIENCIAS SOCIALES;30;0;0;;;;;;;;;;
2025;54309;LICENCIATURA EN LITERATURA;UNIVERSIDAD GABRIELA MISTRAL;HUMANIDADES;30;3;0;579.5;53.54;495.5;512.3;537.5;556.67;579.5;587.25;591.9;595
2025;54401;PERIODISMO;UNIVERSIDAD GABRIELA MISTRAL;CIENCIAS SOCIALES;20;9;0;509.5;84.2;468;480.4;492;543.22;523;557;603.5;749.5
2025;54404;PUBLICIDAD;UNIVERSIDAD GABRIELA MISTRAL;CIENCIAS SOCIALES;15;8;0;607.5;46.02;470.5;475.75;486.25;517;502;538.5;569.7;607.5
2025;55001;AGRONOMÍA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;45;61;1;463;63.43;463;481.5;506;553.51;540;589;642.5;734
2025;55004;CIENCIAS DEL DEPORTE Y ACTIVIDAD FÍSICA;UNIVERSIDAD SANTO TOMAS;EDUCACIÓN;45;59;1;599.5;58.91;549.5;588.2;608.5;647.56;633.5;668.5;726.1;855
2025;55005;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;35;44;1;539;56.13;487;532.95;552.12;591.86;592.25;629.5;672.05;717.5
2025;55006;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;45;51;1;438.5;49.8;438.5;509.5;532.5;563.11;557;596.75;616;690.5
2025;55007;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;45;53;1;553;46.26;491;541.6;568;596.74;594.5;630.5;656.9;720.5
2025;55008;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;45;48;1;591;51.98;546.5;575.2;599;633.11;623.25;670;695;823
2025;55009;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;90;120;1;500.5;65.2;422.5;483.35;505.38;562.59;554;601.5;652.6;736
2025;55010;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;90;123;1;491;58.38;459;477.8;506.25;547.3;539.5;580.5;621.9;742.5
2025;55011;DERECHO;UNIVERSIDAD SANTO TOMAS;DERECHO;80;79;0;491;67.32;388;484.6;520.25;566.84;562;609;658.1;752.5
2025;55012;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;57;1;602.5;46.1;563.5;594.6;613.5;646.48;640;672.5;699.7;803.5
2025;55013;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;48;1;531;41.91;512;536.95;563.5;588.62;582.5;617.5;638.05;696
2025;55014;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;40;47;1;612;45.82;600;618.9;639.5;668.57;665.5;687;717.2;854
2025;55015;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;65;65;1;608;53.25;525.5;550.5;579.5;611.17;605.5;631.5;663.2;845
2025;55016;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;65;73;1;675.5;44.09;589;622.1;641.5;673.57;672;695.5;729;818
2025;55017;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;60;62;1;659.5;37.37;586;615.5;626.5;650.53;641.5;667.25;694.9;793.5
2025;55019;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;50;1;567;53.28;485;537.15;566.12;598.15;589.5;624.88;671.3;726.5
2025;55020;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;120;125;1;628.5;41.17;557;585.3;613.5;642.47;641;671.5;695;743.5
2025;55021;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;70;75;1;611.5;45.84;549;579.9;597.75;631.86;624.5;663.75;692;765
2025;55022;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;46;1;669;41.51;601;616;636.12;669.88;670;696.5;707.75;776.5
2025;55023;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;53;1;489;60.83;489;524.1;544.5;584.12;572.5;600.5;692.1;741.5
2025;55024;ENFERMERÍA;UNIVERSIDAD SANTO TOMAS;SALUD;85;103;1;576.5;46.67;529;573.8;594.25;622.49;620;643.5;676.3;819.5
2025;55026;FONOAUDIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;36;45;1;520.5;43.3;509.5;526.7;536;566.62;557.5;580;618.2;728
2025;55027;INGENIERÍA COMERCIAL;UNIVERSIDAD SANTO TOMAS;ADMINISTRACIÓN Y COMERCIO;35;43;1;487.5;43.94;487.5;507.1;527;560.08;555;591;619.8;684
2025;55028;INGENIERÍA COMERCIAL;UNIVERSIDAD SANTO TOMAS;ADMINISTRACIÓN Y COMERCIO;45;47;1;498;49.36;479.5;487.1;520.25;558.87;564;594.5;617.2;660
2025;55029;INGENIERÍA COMERCIAL;UNIVERSIDAD SANTO TOMAS;ADMINISTRACIÓN Y COMERCIO;80;105;1;492;59.49;466.5;492.8;512;558.25;548;592.5;632;787
2025;55030;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;60;1;576.5;45.2;552;573.3;591.62;622.92;621.5;639.75;681.7;808
2025;55031;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;35;45;1;526.5;58.94;515.5;549;579;614.12;611;643.5;679.5;844
2025;55032;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;55;1;589.5;44.67;539.5;567.8;589.5;625.25;626;658;673.6;737.5
2025;55033;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;42;49;1;544;48.44;500;534.4;558.5;586.72;579.5;608.5;643.6;754.5
2025;55034;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;60;69;1;636;36.59;588;602.8;618.5;648.24;644;671;699.6;729.5
2025;55035;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;47;1;584.5;45.45;565;606.3;615.5;646.49;638;671.25;704.8;799.5
2025;55036;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;51;1;621.5;38.33;562.5;601.5;625;648.78;647;666;695.5;748.5
2025;55037;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;50;1;610.5;33.83;576.5;595;607;635.86;638;656.38;683.55;713
2025;55038;KINESIOLOGÍA;UNIVERSIDAD SANTO TOMAS;SALUD;45;51;1;622;40.8;555.5;578;597.75;625.01;613.5;652.5;684;741
2025;55039;MEDICINA VETERINARIA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;45;53;1;603;51.39;595.5;618;640.5;675.95;668;702;743.5;811.5
2025;55040;MEDICINA VETERINARIA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;45;49;1;573.5;47.19;560;598.8;624;650.01;643;677;713.4;793
2025;55041;MEDICINA VETERINARIA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;130;152;1;575;62.21;565;594.65;619;665.58;648.5;715.75;752.3;844.5
2025;55042;MEDICINA VETERINARIA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;85;97;1;600;63.85;581;617.7;640.5;686.84;673.5;721.5;764.6;925
2025;55043;MEDICINA VETERINARIA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;45;53;1;608.5;46.22;582;615.8;631;662.34;654.5;684.5;713.3;844.5
2025;55044;MEDICINA VETERINARIA;UNIVERSIDAD SANTO TOMAS;AGROPECUARIA;90;98;1;563.5;54.12;548.5;588.75;616.88;652.32;648;686.12;720.55;816
2025;55045;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD SANTO TOMAS;SALUD;35;54;1;530.5;49.9;487.5;517.8;532.12;566.54;556.75;593.12;628.65;712.5
2025;55046;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD SANTO TOMAS;SALUD;40;54;1;626;38.24;528;567;592.5;612.87;614.25;638.88;652.85;723
2025;55047;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD SANTO TOMAS;SALUD;45;56;1;587;42.63;514;543.75;561.88;591;583.5;616.88;647.25;719.5
2025;55048;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD SANTO TOMAS;SALUD;40;49;1;503.5;46.71;502.5;524.5;549;584.39;576.5;609.5;641.4;710.5
2025;55049;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD SANTO TOMAS;SALUD;45;71;1;582.5;50.77;516.5;543.5;566.25;601.23;594.5;620.5;654.5;771.5
2025;55050;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD SANTO TOMAS;SALUD;35;43;1;552;55.81;492.5;536.3;546.25;582.44;567.5;606.25;647.5;742
2025;55051;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD SANTO TOMAS;EDUCACIÓN;45;50;1;533.5;51.83;446;510.95;536.75;572.27;569.5;604.25;643.3;704.5
2025;55052;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD SANTO TOMAS;EDUCACIÓN;35;40;1;555.5;72.62;402;493.6;514.12;566.62;562.5;595.5;671.85;740
2025;55054;PSICOLOGÍA;UNIVERSIDAD SANTO TOMAS;CIENCIAS SOCIALES;90;108;1;569;64.48;509.5;544.05;568.5;616.9;602.5;652.62;711.05;809
2025;55055;PSICOLOGÍA;UNIVERSIDAD SANTO TOMAS;CIENCIAS SOCIALES;40;47;1;522.5;45.42;494.5;535;551.75;584.88;585.5;612.75;633.1;715.5
2025;55056;PSICOLOGÍA;UNIVERSIDAD SANTO TOMAS;CIENCIAS SOCIALES;80;92;1;559.5;51.36;543.5;584;613.25;648.73;645;674.5;709.45;795
2025;55057;PSICOLOGÍA;UNIVERSIDAD SANTO TOMAS;CIENCIAS SOCIALES;90;97;1;494.5;51.65;478;517.6;540;577.65;567;610;652.2;714.5
2025;55058;PSICOLOGÍA;UNIVERSIDAD SANTO TOMAS;CIENCIAS SOCIALES;90;99;1;620.5;41.47;591;613.5;637.5;669.87;670;699.25;719.9;763
2025;55059;PSICOLOGÍA;UNIVERSIDAD SANTO TOMAS;CIENCIAS SOCIALES;70;74;1;543.5;58.6;543.5;588.1;612.5;654.01;649.5;691.12;727.3;861.5
2025;55061;PSICOLOGÍA;UNIVERSIDAD SANTO TOMAS;CIENCIAS SOCIALES;45;49;1;594.5;48.88;545.5;552.9;573.5;611.21;601.5;635;682.1;742.5
2025;55062;PSICOLOGÍA;UNIVERSIDAD SANTO TOMAS;CIENCIAS SOCIALES;120;142;1;646;46.95;542.5;601.15;622.25;654.91;646;677.75;718.75;802
2025;55063;PSICOLOGÍA;UNIVERSIDAD SANTO TOMAS;CIENCIAS SOCIALES;85;105;1;569.5;48.36;486.5;569.7;588.5;623.3;621.5;646.5;685.9;782.5
2025;55064;PSICOLOGÍA;UNIVERSIDAD SANTO TOMAS;CIENCIAS SOCIALES;45;56;1;590.5;43.77;553;586.25;589.5;622.46;616.5;634.12;663.75;812
2025;55065;PSICOLOGÍA;UNIVERSIDAD SANTO TOMAS;CIENCIAS SOCIALES;90;102;1;581.5;55.63;567;590.2;620.5;653.94;641.25;682.88;726.3;829
2025;55066;TECNOLOGÍA MÉDICA;UNIVERSIDAD SANTO TOMAS;SALUD;35;38;1;620.5;54.67;546;566.7;589.25;631.53;621.5;673;712.65;731.5
2025;55067;TECNOLOGÍA MÉDICA;UNIVERSIDAD SANTO TOMAS;SALUD;35;42;1;657.5;45.96;645;670.9;691.25;719.93;710;745.12;771.35;862.5
2025;55069;TECNOLOGÍA MÉDICA;UNIVERSIDAD SANTO TOMAS;SALUD;40;47;1;494.5;81.74;489.5;508.2;549.75;610.17;595.5;662.75;723.5;809.5
